aX, aY, aZ, gX, gY, gZ, mX, mY, mZ, imu_degC, gps_Date,                             gps_time, gps_Lat, gps_Long, gps_Alt, gps_SIV, gps_FixType,                             gps_GroundSpeed, gps_Heading, gps_pDOP, category, LOI
, , , , , , , , , , 60.309, , 0.000000, 0.000000, 60.308998, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.204, , 0.000000, 0.000000, 60.203999, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.406, , 0.000000, 0.000000, 60.405998, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.302, , 0.000000, 0.000000, 60.301998, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.199, , 0.000000, 0.000000, 60.199001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.099, , 0.000000, 0.000000, 60.098999, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.294, , 0.000000, 0.000000, 60.293999, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.194, , 0.000000, 0.000000, 60.194000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.096, , 0.000000, 0.000000, 60.096001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.287, , 0.000000, 0.000000, 60.286999, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.190, , 0.000000, 0.000000, 60.189999, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.094, , 0.000000, 0.000000, 60.094002, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.280, , 0.000000, 0.000000, 60.279999, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.185, , 0.000000, 0.000000, 60.185001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.092, , 0.000000, 0.000000, 60.091999, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.274, , 0.000000, 0.000000, 60.273998, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.181, , 0.000000, 0.000000, 60.181000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.090, , 0.000000, 0.000000, 60.090000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.268, , 0.000000, 0.000000, 60.268002, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.177, , 0.000000, 0.000000, 60.176998, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.088, , 0.000000, 0.000000, 60.088001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.262, , 0.000000, 0.000000, 60.262001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.173, , 0.000000, 0.000000, 60.173000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.086, , 0.000000, 0.000000, 60.085999, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.256, , 0.000000, 0.000000, 60.256001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.169, , 0.000000, 0.000000, 60.168999, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.084, , 0.000000, 0.000000, 60.084000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.251, , 0.000000, 0.000000, 60.250999, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.166, , 0.000000, 0.000000, 60.166000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.082, , 0.000000, 0.000000, 60.082001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.246, , 0.000000, 0.000000, 60.245998, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.163, , 0.000000, 0.000000, 60.162998, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.081, , 0.000000, 0.000000, 60.081001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.241, , 0.000000, 0.000000, 60.241001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.159, , 0.000000, 0.000000, 60.159000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.079, , 0.000000, 0.000000, 60.078999, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.236, , 0.000000, 0.000000, 60.236000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.156, , 0.000000, 0.000000, 60.155998, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.078, , 0.000000, 0.000000, 60.077999, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.232, , 0.000000, 0.000000, 60.231998, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.153, , 0.000000, 0.000000, 60.153000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.076, , 0.000000, 0.000000, 60.076000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.227, , 0.000000, 0.000000, 60.227001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.150, , 0.000000, 0.000000, 60.150002, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.075, , 0.000000, 0.000000, 60.075001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.223, , 0.000000, 0.000000, 60.223000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.148, , 0.000000, 0.000000, 60.147999, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.073, , 0.000000, 0.000000, 60.073002, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.219, , 0.000000, 0.000000, 60.219002, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.145, , 0.000000, 0.000000, 60.145000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.072, , 0.000000, 0.000000, 60.071999, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
